cin,company_name,industry_sector,segment,net_worth,persistent_loss,or,pli,emp_cost_pct,rpt_pct,export_income_pct,service_income_pct,gross_intbl_pct,fy,source
L29268MH2010PLC204223,J N K India Ltd.,Business services & consultancy,ITES,72.14,0,289.17,20.39,17.252289758534552,100.0,74.63083999031711,13.524916139295229,0.4668534080298786,2021-22,prowess
U74140MH2002PTC137818,Petrofac Engineering India Pvt. Ltd.,Business services & consultancy,ITES,59.55,0,199.68,13.7,72.42341418972782,97.05,100.0,99.05348557692308,6.119791666666666,2021-22,prowess
U93090MH2006PTC162657,Sterling Information Resources India Pvt. Ltd.,Business services & consultancy,ITES,222.95,0,302.13,14.81,82.01786053581608,0.1,96.13742428755832,98.87134677125742,0.8142190447820474,2021-22,prowess
U72200KA2009PTC049734,Tismo Technology Solutions Pvt. Ltd.,Computer software,SDS,8.65,0,15.1,29.06,72.47863247863249,35.25,100.0,100.0,1.2582781456953642,2021-22,prowess
L67120MH1987PLC042363,Crisil Ltd.,Business services & consultancy,ITES,1029.79,0,1267.93,21.62,56.7098612083601,50.37,0.0,99.18607494104565,8.439740364215691,2021-22,prowess
U72900KL2004PTC017332,Geojit Technologies Pvt. Ltd.,Computer software,SDS,196.28,0,17.51,43.64,69.4011484823626,29.55,0.0,99.02912621359222,5.711022272986864,2021-22,prowess
U72502DL2018PTC328863,Iris Software Technologies Pvt. Ltd.,Computer software,SDS,399.96,0,687.53,30.74,90.99811747703892,96.59,96.98776780649573,97.07212776169769,0.8130554303084956,2021-22,prowess
U30006KL2004PTC017576,Qburst Technologies Pvt. Ltd.,Computer software,SDS,293.28,0,357.59,28.4,88.88330341113105,44.79,92.09709443776391,99.78466959366872,0.1677899270113817,2021-22,prowess
U93090GJ2006PTC048726,B M T Consultants (India) Pvt. Ltd.,Business services & consultancy,ITES,2.63,0,9.17,26.31,52.20385674931129,0.0,0.0,100.0,4.689203925845147,2021-22,prowess
U72900KL2009PTC024717,Ubix Systems Mktg. Pvt. Ltd.,Computer software,SDS,1.13,0,1.54,23.2,68.8,95.54,98.05194805194805,98.05194805194805,0.0,2021-22,prowess
U85100DL2003PTC334212,Savista Global Solutions Pvt. Ltd.,ITES,ITES,73.14,0,171.28,22.79,78.28518173345759,0.0,99.4745446053246,99.4745446053246,3.7482484820177486,2021-22,prowess
U72200PN1997PTC015155,Bitwise Solutions Pvt. Ltd.,Computer software,SDS,210.13,0,213.63,23.4,87.11876155268021,93.14,93.9615222581098,97.53779899826804,6.829565135982774,2021-22,prowess
U72200MH1996PTC100196,W N S Global Services Pvt. Ltd.,ITES,ITES,4898.48,0,3580.34,22.55,80.46016354220504,84.78,97.90466827172838,99.56624231218264,25.283352977650164,2021-22,prowess
U72990PN2004PTC019711,Yardi Software India Pvt. Ltd.,Computer software,SDS,157.69,0,298.72,21.73,83.40260798696005,97.94,98.59734868773432,98.59734868773432,1.034413497589716,2021-22,prowess
U72300TN1994PLC029467,T V S Next Ltd.,Computer software,SDS,36.88,0,72.08,30.23,74.36314363143632,20.16,73.70976692563819,97.29467258601552,6.534406215316316,2021-22,prowess
U72901MH2016FTC279876,T I A A Global Business Services (India) Pvt. Ltd.,ITES,ITES,351.53,0,856.28,26.12,82.9172374177014,97.69,98.47012659410474,98.47012659410474,0.1202877563413836,2021-22,prowess
U72900PN2014PTC197626,Dassault Systemes Global Services Pvt. Ltd.,Computer software,SDS,99.37,0,155.31,20.43,80.07909429280396,91.28,87.66982164702853,99.8003992015968,0.4700276865623591,2021-22,prowess
U74110MH2010PLC208138,"Times Strategic Solutions Ltd,",Diversified non-financial services,ITES,23.06,0,71.61,26.47,34.70505121865065,1.52,0.0,96.59265465717078,0.0279290601871247,2021-22,prowess
U74210MH2004PTC148734,Aakar Abhinav Consultants Pvt. Ltd.,Business services & consultancy,ITES,22.62,0,18.74,22.01,53.97135416666666,4.42,3.6819637139807897,100.0,0.3201707577374599,2021-22,prowess
U35990TN2006PTC060495,Visteon Technical & Services Centre Pvt. Ltd.,Computer software,SDS,369.96,0,434.24,11.37,72.53654783277764,92.19,0.0184229918938835,100.0,31.63688282977155,2021-22,prowess
U72200WB2010PTC142115,Pricewaterhousecoopers Service Delivery Center (Kolkata) Pvt. Ltd.,Business services & consultancy,ITES,513.84,0,2488.68,23.85,80.58531681852791,96.3,99.95017438963627,99.99437452786216,0.1816223861645531,2021-22,prowess
U74899KA2000PTC039852,Tavant Technologies India Pvt. Ltd.,Computer software,SDS,431.12,0,467.37,9.05,82.19977134324179,97.55,0.0,98.92804416201298,0.0,2021-22,prowess
L30007TG1990PLC011510,Intense Technologies Ltd.,Computer software,SDS,100.47,0,80.35,34.88,70.82424038945778,14.59,14.424393279402617,99.58929682638455,0.0,2021-22,prowess
U72100DL2006PTC156140,Neudesic Technologies Pvt. Ltd.,Computer software,SDS,97.17,0,224.87,25.56,88.84422110552764,0.0,75.09672255080714,98.74149508604972,0.0,2021-22,prowess
U45200MH1989PTC054249,Shroff & Associates (Engineers) Pvt. Ltd.,Business services & consultancy,ITES,37.68,0,22.36,21.46,49.97284084736556,35.1,2.3255813953488373,100.0,10.73345259391771,2021-22,prowess
U74899DL1981GOI011882,E D C I L (India) Ltd.,Business services & consultancy,ITES,211.79,0,429.05,17.69,6.813880126182966,0.35,1.2049877636639086,86.16245192867964,0.051276075049528,2021-22,prowess
U74140KA2003PTC032950,I M S Health Analytics Services Pvt. Ltd.,Computer software,SDS,376.52,0,1002.6,15.68,81.80989523238104,94.29,70.19249950129662,99.12327947336924,0.9365649311789348,2021-22,prowess
U72900HR2009PTC055279,Intersoft Data Labs & Solutions Pvt. Ltd.,Computer software,SDS,28.61,0,193.09,20.67,89.43882014748155,0.0,99.870526697395,99.870526697395,1.6624372054482366,2021-22,prowess
U18101PN1993PTC071893,Affinity Express India Pvt. Ltd. [Merged],Computer software,SDS,16.17,0,18.92,21.36,82.87363694676073,99.42,97.93868921775898,97.93868921775898,25.792811839323463,2021-22,prowess
L74899DL2000PLC105611,Trident Techlabs Ltd.,Computer software,SDS,14.92,0,29.74,14.34,21.26105344098424,7.65,0.0,86.51647612642905,13.718897108271689,2021-22,prowess
U72200TN2006PTC059421,L & T Thales Technology Services Pvt. Ltd.,Computer software,SDS,51.51,0,92.03,24.05,19.598328615716404,73.05,85.98283168532,99.86960773660762,2.749103553189177,2021-22,prowess
U74140DL2001PTC111205,A T Kearney India Pvt. Ltd.,ITES,ITES,52.33,0,65.17,21.4,77.21684053651268,98.88,94.44529691575876,99.18674236611938,0.0,2021-22,prowess
U72200KA2003PTC032613,Lumen I T India Pvt. Ltd.,Computer software,SDS,438.44,0,622.98,19.27,84.02703323633021,93.85,95.39471572121094,97.04003338790972,0.0,2021-22,prowess
U99999MH1988PTC045938,Envirocare Labs Pvt. Ltd.,Diversified non-financial services,ITES,44.39,0,29.65,21.67,32.129667624128025,0.0,0.4721753794266442,100.0,1.1467116357504217,2021-22,prowess
U72900MH2004PTC143808,Gebbs Healthcare Solutions Pvt. Ltd.,ITES,ITES,527.53,0,581.96,13.58,73.53423374190022,97.24,93.94116434119184,98.33321877792288,5.151556808028043,2021-22,prowess
U24111TN1986PTC123423,Astrazeneca India Pvt. Ltd.,ITES,ITES,267.16,0,829.16,14.85,72.49923820604448,100.0,100.0,100.0,0.0,2021-22,prowess
U74999MH1989FTC050332,Man Energy Solutions India Pvt. Ltd.,Diversified non-financial services,ITES,454.08,0,566.36,19.58,15.554335662859197,32.61,27.447206723638672,14.67794335758175,6.29987993502366,2021-22,prowess
U72900MP2017PTC043457,Aaseya It Services Pvt. Ltd.,Computer software,SDS,49.33,0,89.63,36.17,81.60133697964146,48.27,71.5162334039942,99.73223251143592,0.0334709360705121,2021-22,prowess
L72100KA1989PLC014226,Sasken Technologies Ltd.,Computer software,SDS,656.22,0,388.86,42.27,85.48274978963157,3.23,75.96049992285141,99.23622897700972,0.4423185722367947,2021-22,prowess
U64120PN2005PTC129516,Principal Global Services Pvt. Ltd.,Computer software,SDS,301.24,0,622.73,15.86,61.91371002251204,99.73,99.99518250285035,100.0,0.3051081528110095,2021-22,prowess
U72200PN2004FTC020841,Z S Associates India Pvt. Ltd.,Computer software,SDS,636.85,0,2291.84,21.31,80.37518724956199,99.65,99.10683119240434,99.10683119240434,0.5820650656241273,2021-22,prowess
U72200TG2015PTC101168,A D P Pvt. Ltd. (2015),ITES,ITES,709.17,0,1914.58,17.15,85.43561000085666,97.56,98.35681977248274,99.00813755497288,0.7244408695379665,2021-22,prowess
U74210PN2002PTC017012,Strudcom Consultants Pvt. Ltd.,Business services & consultancy,ITES,4.0,0,6.47,21.16,52.99625468164795,25.6,0.0,100.0,0.0,2021-22,prowess
U72200TN2008PTC068041,4I Apps Solutions Pvt. Ltd.,Computer software,SDS,8.14,0,36.65,7.32,85.38799414348463,1.53,90.88676671214188,100.0,1.9645293315143249,2021-22,prowess
U74900KA2012PTC063260,Danske I T & Support Services India Pvt. Ltd.,Other fund based financial services,ITES,190.87,0,516.61,15.41,73.79367348762398,98.74,99.21410735370976,99.21410735370976,0.1955053134859952,2021-22,prowess
U72900PN2013FTC147524,Deutsche Telekom Clinical Solutions India Pvt. Ltd.,Computer software,SDS,48.94,0,56.6,19.41,81.41350210970464,99.98,100.0,100.0,0.441696113074205,2021-22,prowess
U74140PN2008FTC132282,Finiq Consulting India Pvt. Ltd.,Computer software,SDS,89.88,0,109.55,20.93,78.47444530301357,98.88,99.12368781378366,99.61661341853036,6.55408489274304,2021-22,prowess
U74140MH2001PTC132028,Mindcrest (India) Pvt. Ltd.,Business services & consultancy,ITES,54.02,0,53.89,17.41,58.47494553376906,99.11,98.9237335312674,98.9237335312674,0.7793653739098162,2021-22,prowess
L74899DL1993PLC053579,R Systems International Ltd.,Computer software,SDS,353.97,0,587.14,21.49,82.14662610962816,13.11,98.2763906393705,98.35814286200907,0.887352249889294,2021-22,prowess
U72200TG2006PTC049156,Xilinx India Technology Services Pvt. Ltd.,Computer software,SDS,463.93,0,1236.11,22.88,76.97270323465676,98.05,98.64413361270438,98.6449426021956,0.0,2021-22,prowess
U30007TN1999PTC041798,Prodapt Solutions Pvt. Ltd.,Computer software,SDS,375.13,0,537.74,23.74,70.25242182286753,61.21,98.62015100234316,98.62015100234316,1.6197418826942391,2021-22,prowess
U72200GJ1997PTC031450,Rishabh Software Pvt. Ltd.,Computer software,SDS,43.13,0,100.44,23.73,85.19339738851934,0.0,97.14257268020708,99.46236559139784,1.6726403823178015,2021-22,prowess
U72200HP2005PTC028970,Altruist Technologies Pvt. Ltd.,Computer software,SDS,346.29,0,385.51,32.3,66.00089227495796,0.39,1.927317060517237,99.8988353090711,6.531607480999196,2021-22,prowess
U62099MH2007FTC168485,Amgen Technology Pvt. Ltd.,Business services & consultancy,ITES,41.26,0,28.71,22.33,64.76352790796763,97.37,97.91013584117032,97.91013584117032,0.0,2021-22,prowess
U72900PN2008PTC132194,Aurus Tech Pvt. Ltd.,Computer software,SDS,80.16,0,48.37,22.21,92.95098534613442,96.06,98.201364482117,98.201364482117,1.98470126111226,2021-22,prowess
U72100TN2010PTC166449,Dreamorbit Softech Pvt. Ltd. [Merged],Computer software,SDS,34.0,0,63.69,21.82,79.57153787299158,96.82,79.52582823049144,99.18354529753492,2.7947872507458,2021-22,prowess
U72200PN2001PTC016290,B M C Software India Pvt. Ltd.,Computer software,SDS,300.24,0,1162.12,45.69,77.70450698928101,85.91,98.48294496265449,98.7565827969573,0.2357759955942588,2021-22,prowess
L72900MH1996PLC104693,Ltimindtree Ltd.,Computer software,SDS,13875.1,0,24960.9,22.63,74.18641669614432,6.07,93.10601781185774,99.5372763001334,4.712570460199752,2021-22,prowess
U74990KA2011PTC057129,Novo Nordisk Service Centre (India) Pvt. Ltd.,ITES,ITES,353.81,0,715.59,22.79,81.7567219753256,99.79,99.6352660042762,100.0,0.0,2021-22,prowess
U72200KA2012FTC062617,Amadeus Software Labs India Pvt. Ltd.,Computer software,SDS,471.57,0,995.07,17.46,70.99485339251144,98.41,98.90359472197936,98.90359472197936,1.2471484418181635,2021-22,prowess
U72200KA2004PTC034497,Thoughtfocus Information Technologies Pvt. Ltd.,Computer software,SDS,106.88,0,194.08,20.22,81.47918731417244,94.78,95.33697444352843,99.04678483099752,1.5199917559769167,2021-22,prowess
U72200KA2000PTC026694,24/7 Customer Pvt. Ltd.,ITES,ITES,735.01,0,586.78,21.24,75.80428538959026,94.66,100.0,97.85950441392004,3.701557653635093,2021-22,prowess
U72900DL2004PTC131408,Futures First Info Services Pvt. Ltd.,ITES,ITES,218.68,0,534.08,20.66,94.95764147746526,97.94,99.27913421210305,99.27913421210305,0.0,2021-22,prowess
U72900UP2017PTC092242,Polestar Solutions & Services India Pvt. Ltd.,Computer software,SDS,17.28,0,52.33,18.66,77.00680272108845,5.22,0.0,58.85725205427098,0.114656984521307,2021-22,prowess
L80100MH1989PLC054329,D S J Keep Learning Ltd.,Education,ITES,-0.45,1,4.82,37.32,51.28205128205128,92.12,0.0,100.0,0.0,2021-22,prowess
L32102KA1945PLC020800,Wipro Ltd.,Computer software,SDS,54241.6,0,60077.7,23.79,64.99446744239238,16.14,91.29677068196683,98.3652836243731,1.5157038302065493,2021-22,prowess
U72200TN2004PTC054837,Logic Information Systems (India) Pvt. Ltd.,Computer software,SDS,26.58,0,59.43,15.22,73.30360604885615,85.63,85.34410230523305,98.9399293286219,0.5384485949856975,2021-22,prowess
U74140HR2008PTC037911,Transys Consulting Pvt. Ltd.,Business services & consultancy,ITES,24.9,0,12.58,29.42,53.90946502057613,0.0,0.0,99.6820349761526,1.5103338632750398,2021-22,prowess
U40200MH2007PTC167678,N P C C Engineering Pvt. Ltd.,Business services & consultancy,ITES,49.75,0,48.89,-14.09,70.65542083992268,98.79,96.60462262221311,99.20229085702596,14.481489057066884,2021-22,prowess
U74999TG2017FTC116069,Gap I T Services India Pvt. Ltd.,Computer software,SDS,77.13,0,448.4,19.95,52.02364711232378,99.18,0.0,99.27743086529884,0.0,2021-22,prowess
U72900KA2004PTC070740,Thorogood Associates India Pvt. Ltd.,Computer software,SDS,13.36,0,39.38,20.8,75.4601226993865,99.72,99.74606399187404,99.74606399187404,3.5551041137633312,2021-22,prowess
U72200DL2010PTC201062,Render 5 Technologies Pvt. Ltd.,Business services & consultancy,ITES,1.81,0,4.92,20.59,85.7843137254902,96.15,0.0,100.0,0.0,2021-22,prowess
U74200TG2005PTC045304,Progress Software Devp. Pvt. Ltd.,Computer software,SDS,123.01,0,149.68,20.54,84.5051139566723,99.97,94.06734366648853,100.0,0.6280064136825226,2021-22,prowess
U72200KA2011PTC061471,Sony India Software Centre Pvt. Ltd.,Computer software,SDS,197.91,0,798.5,23.93,47.24507217134875,96.18,95.278647463995,95.278647463995,1.089542892924233,2021-22,prowess
U72200PN2002PTC134898,Tibco Software India Pvt. Ltd.,Other fund based financial services,ITES,306.49,0,360.91,18.08,79.13885617065827,97.59,97.83325482807346,97.83325482807346,0.0,2021-22,prowess
U72300DL2014PTC264719,Virtuous Transactional Analytics Pvt. Ltd.,Computer software,SDS,42.75,0,61.11,25.33,89.39704675963905,79.32,99.9672721322206,99.9672721322206,0.0,2021-22,prowess
U74900KA2013FTC069273,Nasdaq Corporate Solutions (India) Pvt. Ltd.,Computer software,SDS,160.93,0,172.28,15.72,69.47877485222999,99.57,99.57046668214534,99.57046668214534,0.6036684467146506,2021-22,prowess
U22219MH1999PTC123237,Saffron Art Pvt. Ltd.,Diversified non-financial services,ITES,11.13,0,41.17,23.71,23.978365384615387,34.98,30.04615010930289,95.96793781880008,0.0,2021-22,prowess
U72200DL2006PTC149713,Stryker Global Technology Center Pvt. Ltd.,Business services & consultancy,ITES,265.32,0,472.09,23.7,64.74688187820983,100.0,98.9535893579614,99.1738863352327,1.027346480543964,2021-22,prowess
U30007KA1986PTC080807,Cadence Design Systems (India) Pvt. Ltd.,Computer software,SDS,238.07,0,1829.98,22.56,89.4688902283839,98.89,100.0,99.24534694368243,0.314211084274145,2021-22,prowess
U74899DL1995PLC064168,Indo Canadian Consultancy Services Ltd.,Business services & consultancy,ITES,2.91,0,4.24,16.48,61.53846153846154,14.85,45.04716981132076,100.0,2.594339622641509,2021-22,prowess
U72200TN2007PTC064548,May Softech Pvt. Ltd.,Computer software,SDS,3.02,0,3.59,22.95,81.16438356164383,45.05,100.0,100.0,0.0,2021-22,prowess
U74110KA1996PTC021375,Mercedes-Benz Research & Devp. India Pvt. Ltd.,Computer software,SDS,2339.41,0,2879.95,14.46,47.701693029170976,97.21,100.0,99.82638587475478,10.595670063716383,2021-22,prowess
U72900KA2003PTC032570,Crmit Solutions Pvt. Ltd.,ITES,ITES,22.92,0,41.01,22.13,57.02799285288862,75.18,96.4642770056084,99.26847110460864,10.460863204096563,2021-22,prowess
L72200TG1986PLC006644,Xtglobal Infotech Ltd.,Computer software,SDS,166.15,0,51.95,26.15,75.88635259834871,93.74,77.92107795957651,98.26756496631374,0.0,2021-22,prowess
U72300UP2015PTC072411,Myqsoft Infotech Pvt. Ltd.,ITES,ITES,2.22,0,1.9,20.25,84.17721518987344,100.0,100.0,100.0,0.0,2021-22,prowess
U64202KA2004PTC033749,Akamai Technologies India Pvt. Ltd.,ITES,ITES,871.6,0,1064.9,22.84,85.63848194716806,99.73,100.0,100.0,0.2629354869001784,2021-22,prowess
U93090GJ2019PTC110883,Hyperlink Infosystem Pvt. Ltd.,Computer software,SDS,6.79,0,34.14,33.99,56.31868131868132,0.0,0.0,100.0,0.0,2021-22,prowess
U72200TN2008PTC068633,Excelencia I Tech Consulting Pvt. Ltd.,Computer software,SDS,14.31,0,36.85,18.6,56.03476021886063,10.78,84.09769335142468,99.8371777476255,0.0,2021-22,prowess
L72200RJ1995PLC009798,Compucom Software Ltd.,Computer software,SDS,136.59,0,45.0,50.25,32.186978297161936,18.87,1.8666666666666665,55.2,6.2,2021-22,prowess
U29110KA1985PTC007067,Texas Instruments (India) Pvt. Ltd.,Computer software,SDS,638.48,0,2079.92,22.67,55.46341894960336,96.41,0.0,98.63071656602176,0.1629870379629985,2021-22,prowess
U72200TG1994PTC018719,S & P Capital Iq (India) Pvt. Ltd.,ITES,ITES,711.98,0,1473.6,17.95,75.4320108212808,97.61,99.67901737242128,99.67901737242128,0.4315960912052117,2021-22,prowess
U72900TG2017FTC120546,Apps Associates (I) Pvt. Ltd.,ITES,ITES,35.38,0,161.31,17.24,86.10364125299803,92.16,92.16415597297129,99.20029756369723,0.0,2021-22,prowess
U72200KA2003PTC032938,Fair Isaac India Software Pvt. Ltd.,Computer software,SDS,194.25,0,465.41,21.84,85.49738219895289,99.8,99.81521669065984,99.81521669065984,0.0,2021-22,prowess
L74900DL1989PLC036860,Alankit Ltd.,Business services & consultancy,ITES,100.63,0,103.76,16.01,59.35822898032201,50.94,0.0,87.32652274479568,53.440632228218966,2021-22,prowess
U74999PN2000PTC155732,U P S Logistics Pvt. Ltd.,Business services & consultancy,ITES,184.16,0,237.88,20.01,75.56631855103174,99.29,100.0,100.0,0.0,2021-22,prowess
U74999KA2008PTC044868,Availity India Pvt. Ltd.,Computer software,SDS,42.15,0,55.27,19.55,68.44040666234046,0.0,99.6381400398046,99.6381400398046,1.9178577890356436,2021-22,prowess
U72200TG2007FTC055018,Pegasystems Worldwide India Pvt. Ltd.,Computer software,SDS,503.74,0,699.06,17.4,87.41456041649174,99.84,97.94009097931507,97.94009097931507,0.0185964008811833,2021-22,prowess
U74999DL1998PTC096526,Headstrong Services India Pvt. Ltd.,Computer software,SDS,254.75,0,450.22,20.02,78.21555194199345,77.61,67.83350362045222,98.9072009239927,0.0,2021-22,prowess
U72900MH2003PTC142040,Vitae International Accounting Services Pvt. Ltd.,Computer software,SDS,10.62,0,40.54,22.63,87.35632183908045,4.76,98.69264923532312,100.0,0.0493339911198816,2021-22,prowess
U72200KA2000PTC027886,Invensis Technologies Pvt. Ltd.,Computer software,SDS,54.89,0,175.21,22.48,86.68996854246767,0.0,48.924148165059066,100.0,0.0,2021-22,prowess
U72300GJ1998PTC158706,I G T Solutions Pvt. Ltd.,Business services & consultancy,ITES,510.33,0,671.15,20.02,71.56115879828327,44.65,83.51635252924086,98.72904715786336,21.011696342099384,2021-22,prowess
U74200TG2005PTC045266,Priyasharma Software Pvt. Ltd.,Computer software,SDS,26.19,0,10.99,19.98,86.02620087336244,90.23,100.0,100.0,0.1819836214740673,2021-22,prowess
L30107PN1996PLC016718,Softtech Engineers Ltd.,ITES,ITES,88.32,0,58.58,21.06,26.0797685472205,2.61,1.194947080914988,86.00204848071014,57.97200409696143,2021-22,prowess
U72900PN2009FTC134631,T- Systems Information & Communication Technology India Pvt. Ltd.,Computer software,SDS,199.04,0,694.88,13.51,78.06925841228356,98.68,98.90196868524062,100.0,0.329553304167626,2021-22,prowess
